URL,ImageURL,Brand,Product Name,Price,Rating,Discount,Specs,,Images
https://www.amazon.in/Seiko-Analog-Black-Dial-Watch-SSB345P1/dp/B07W7LSJHT/ref=sr_1_90?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-90&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71ZmUvFJ+oL._AC_UL320_.jpg,Seiko,"Analog Black Dial Men's Watch-SSB345P1 Stainless Steel, Silver Strap","24,300",4.6,10%,"Watch Information
Band Colour
Silver
Band Material
Stainless Steel
Band Width
20 Millimeters
Brand
Seiko
Case Diameter
44 Millimeters
Case Material
Stainless Steel
Case Thickness
12 Millimeters
Dial Colour
Black
Crystal Material
Glass
Display Type
Analog
Case Shape
Round
Item Weight
170 g
Model Number
SSB345P1
Part Number
SSB345P1
Special Features
Water Resistant
Warranty Type
seller
Movement
Quartz
Water Resistance Depth
10 Meters
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Titan-Analog-Blue-Casual-Watch/dp/B0CFFS72MK/ref=sr_1_91?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-91&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71SydxySS9L._AC_UL320_.jpg,Titan,Edge Fusion Quartz Analog Blue Dial Blue Steel & Ceramic Strap Watch for Men-NS1878KD02/NT1878KD02,"22,995",4.2,,"Watch Information
Band Colour
Blue
Band Material
Stainless Steel
Band Width
41 Millimeters
Brand
Titan
Calendar Type
No Calendar
Case Diameter
45 Millimeters
Case Material
Ceramic
Case Thickness
4.65 Millimeters
Clasp
Tang Buckle
Dial Colour
Blue
Crystal Material
Sapphire
Display Type
Analog
Case Shape
Round
Item Weight
150 g
Model Number
Casual Watch
Part Number
1878KD02
Special Features
Glow In The Dark, Lightweight, Open Dial
Warranty Type
1 year
Movement
Quartz
Water Resistance Depth
30 Meters
Band size
Mens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Zeppelin-Hindenburg-Analog-Beige-Automatic/dp/B081NQW2QF/ref=sr_1_92?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-92&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71SLJJCF8bL._AC_UL320_.jpg,Zeppelin,"Leather Lz 129 Hindenburg Analog Beige Dial Color Automatic Men Watch - 80625, Brown Band","21,490",4.4,30%,"Watch Information
Band Colour
Brown
Band Material
Leather
Band Width
20 Millimeters
Bezel Function
No bezel available
Bezel Material
No bezel available
Brand
Zeppelin
Calendar Type
Date
Case Diameter
40 Millimeters
Case Material
Stainless Steel
Case Thickness
11.8 Millimeters
Clasp
Buckle
Collection
Atlantic
Dial Colour
Beige
Crystal Material
Mineral
Display Type
analogue
Case Shape
Round
Item Weight
57 g
Model Number
8062-5
Model Year
2019
Part Number
8062-5
Special Features
Automatic
Warranty Type
Manufacturer
Movement
Automatic
Water Resistance Depth
50 Meters
Band size
Mens Long
Warranty Description
2 Year
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Fossil-Analog-Black-Dial-Watch-FS6097/dp/B0DSBRG3TW/ref=sr_1_93?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-93&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/715TsC87pDL._AC_UL320_.jpg,Fossil,Analog Black Dial Men's Watch-FS6097,"15,495",4.6,,"Watch Information
Band Colour
Black
Band Material
Stainless Steel
Band Width
22 Millimeters
Bezel Function
12 Hour Time Display
Bezel Material
Stainless Steel
Brand
Fossil
Calendar Type
Date
Case Diameter
44 Millimeters
Case Material
Stainless Steel
Case Thickness
11 Millimeters
Clasp
Deployment Clasp
Collection
Machine
Dial Colour
Black
Crystal Material
Glass
Display Type
Analog
Case Shape
Round
Item Weight
100 g
Model Number
FS6097
Part Number
FS6097
Special Features
Shock Resistant, Second Hand, Chronograph
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Mens Standard
Warranty Description
2 Years
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/TIMEX-Marlin-Brown-Round-Analog/dp/B0D319YD65/ref=sr_1_94?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-94&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71NpFVPzpsL._AC_UL320_.jpg,TIMEX,Marlin Men Brown Round Dial Analog Watch - TW2W33800U9,"16,495",4.1,,"Watch Information
Band Colour
Brown
Band Material
Leather
Band Width
20 Millimeters
Brand
TIMEX
Case Diameter
40 Millimeters
Case Material
Stainless Steel
Case Thickness
13 Millimeters
Clasp
Strap Closure
Dial Colour
Brown
Crystal Material
Mineral
Display Type
analogue
Case Shape
Round
Item Weight
120 g
Model Number
TW2W33800U9
Part Number
TW2W33800U9
Special Features
Open Dial, Automatic Movement
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
50 Millimeters
Band size
Mens Standard
Warranty Description
1 Year Warranty against manufacturer defect
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Diesel-Split-Analog-Black-Watch-DZ4589/dp/B09Q1338N9/ref=sr_1_95?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-95&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71DfaeCmuhL._AC_UL320_.jpg,Diesel,"Diesel Stainless Steel Split Analog Black Dial Men Watch-Dz4589, Black Band","15,397",4.8,34%,,,
https://www.amazon.in/Invicta-Analog-Black-Dial-Watch-Silver/dp/B07MMSKD6H/ref=sr_1_96?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-96&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61UUrgRuOqL._AC_UL320_.jpg,Invicta,Invicta Analog Black Dial Men's Watch-29178,"15,995",4.5,54%,,,
https://www.amazon.in/Titan-Baseline-Stainless-Men-NS1843YM01-NT1843YM01/dp/B0B5RP1SX4/ref=sr_1_97?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-97&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/51GnXjP0gcL._AC_UL320_.jpg,Titan,Edge Baseline White Dial Analog Stainless Steel Strap Watch for Men-NS1843YM01/NT1843YM01,"15,495",5,,"Watch Information
Band Colour
Gold
Band Material
Leather
Band Width
21 Millimeters
Bezel Function
No bezel available
Bezel Material
No bezel available
Brand
Titan
Calendar Type
No Calendar
Case Diameter
42.55 Millimeters
Case Material
Stainless Steel
Case Thickness
4.1 Millimeters
Clasp
Push Button Deployment Clasp
Dial Colour
White
Crystal Material
Mineral Glass
Display Type
Analog
Case Shape
Round
Item Weight
100 g
Model Number
1843YM01
Part Number
1843YM01
Special Features
Water Resistant
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Mens Standard
Warranty Description
12 months manufacturer warranty on manufacturing defects.
How to avail Warranty?
For availing warranty, show only your original invoice at the Titan Authorized Service Center.
For more details or other service related queries, call the Titan India toll free number 1800-266-0123 between 10am to 7pm on any day of the week, or e-mail at customercare@titan.co.in.
Note: No Warranty card required, warranty can be availed by showing the invoice at service center.
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Fossil-Machine-Automatic-Leather-ME3254/dp/B0CFBCTN93/ref=sr_1_99?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-99&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/81nqGIyfzFL._AC_UL320_.jpg,Fossil,"Machine Brown Automatic Leather Watch Me3254 - Analog, Men","20,995",5,,"Watch Information
Band Colour
Brown
Band Material
Leather
Band Width
24 Millimeters
Brand
Fossil
Case Diameter
45 Millimeters
Case Thickness
13.7 Millimeters
Clasp
Buckle
Dial Colour
Grey
Crystal Material
Crystal
Display Type
Analog
Case Shape
Round
Item Weight
101 g
Model Number
ME3254
Part Number
ME3254
Special Features
water resistant
Movement
Quartz
Water Resistance Depth
30 Meters
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/GUESS-Analog-Blue-Dial-Watch-GW0703G3/dp/B0CRDXZTKP/ref=sr_1_100?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-100&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61k1RZMsiJL._AC_UL320_.jpg,GUESS,Analog Blue Dial Men's Stainless Steel Two Tone Band Watch-Gw0703G3,"17,995",4.3,,"Watch Information
Band Colour
Multicolor
Band Material
Stainless Steel
Band Width
25 Millimeters
Brand
GUESS
Calendar Type
Multi-function
Case Diameter
44 Millimeters
Case Material
Stainless Steel
Case Thickness
11.05 Millimeters
Clasp
Buckle
Dial Colour
Blue
Crystal Material
Mineral Glass
Display Type
Analog
Case Shape
Round
Item Weight
175 g
Model Number
GW0703G3
Part Number
GW0703G3
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Mens Standard
Warranty Description
2 Years Limited Warranty
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Titan-Analog-Clear-Casual-Watch/dp/B0BS3L78WN/ref=sr_1_101?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-101&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61jQfbhsLrL._AC_UL320_.jpg,Titan,Magnate Automatic Leather Strap Watch for Men,"17,307",4.4,13%,"Watch Information
Band Colour
Brown
Band Material
Leather
Band Width
44 Millimeters
Brand
Titan
Calendar Type
Day-Date
Case Diameter
5 Centimeters
Case Material
Stainless Steel
Case Thickness
12.25 Millimeters
Clasp
Tang Buckle
Dial Colour
Clear
Crystal Material
Mineral Glass
Display Type
Analog
Case Shape
Round
Item Weight
100 g
Model Number
Casual Watch
Part Number
NQ1798KL01F
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Mens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Tommy-Hilfiger-Analog-Casual-Watch/dp/B0CBCHR1XH/ref=sr_1_102?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-102&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61-C87qVeVL._AC_UL320_.jpg,Tommy Hilfiger,Analog Men's Watch-TH1792058,"16,095",4.6,13%,"Watch Information
Band Colour
Blue
Band Material
Stainless Steel
Band Width
11.95 Millimeters
Brand
Tommy Hilfiger
Calendar Type
Day-Date
Case Diameter
44 Millimeters
Case Material
Stainless Steel
Case Thickness
10.8 Millimeters
Clasp
Push Button Deployment Clasp
Dial Colour
Blue
Crystal Material
Mineral Glass
Display Type
Analog
Case Shape
Round
Item Weight
150 g
Model Number
Casual Watch
Part Number
TH1792058
Special Features
measures seconds, Luminous
Warranty Type
1 year
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Mens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Fossil-Leather-Analog-Beige-Watch-Me3264/dp/B0D936F7TL/ref=sr_1_103?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-103&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/711-slRbn8L._AC_UL320_.jpg,Fossil,"Leather Analog Beige Dial Men's Watch-Me3264, Band Color:Brown","22,995",,,"Watch Information
Band Colour
Brown
Band Material
Leather
Band Width
22 Millimeters
Bezel Function
12 Hour Time Display
Bezel Material
Stainless Steel
Brand
Fossil
Calendar Type
No Calendar
Case Diameter
43 Millimeters
Case Material
Stainless Steel
Case Thickness
14 Millimeters
Clasp
Push Button Hidden Clasp
Dial Colour
Beige
Crystal Material
Glass
Display Type
Analog
Case Shape
Round
Item Weight
100 g
Model Number
ME3264
Part Number
ME3264
Special Features
Waterproof, Open Dial
Warranty Type
Limited
Movement
Automatic
Water Resistance Depth
50 Meters
Band size
Mens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Michael-Kors-Runway-Analog-Watch-MK9075/dp/B0BR5DLNTD/ref=sr_1_104?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-104&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71g4nMXdi9L._AC_UL320_.jpg,Michael Kors,"Michael Kors Stainless Steel Runway Analog Gold Dial Men Watch-Mk9075, Multi-Color Band","21,995",4.6,,,,
https://www.amazon.in/Michael-Kors-Runway-Analog-Watch-MK9075/dp/B0BR5DLNTD/ref=sr_1_101?dib=eyJ2IjoiMSJ9.TuWs5EoLZY30y8FchHEoJIR4pjnaHTNvV7OW7jTqd_VqD2w7q0FqQy8nyTtEOzqebOGDIsNtJ7TfrrSsbT_wO-M_WgAbRMV3INzMwTECCDcmYXBA5b06dTZrJxGE0fDEjsQxbtsMYPwR4iURE5fmGDpy9gpyl3UDd3a6qpazR2PMxyuRfByXXvkGn5D82xvAiblE4zGK52ehFXLhjNlu3-jf0t6k0rcPlF8Um7Q3sYmlV6bF23hkjkttyJ1aMd3SdXNkHRy2FhdQVZzrw6UiqgfycNzMmd5_8s4fyL6-AG8.nkU8sIiGh_7pr9CsSTCS6sPLN0yLchUnXceVR0Yoi_g&dib_tag=se&qid=1744801662&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-101&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71g4nMXdi9L._AC_UL320_.jpg,Michael Kors,"Michael Kors Stainless Steel Runway Analog Gold Dial Men Watch-Mk9075, Multi-Color Band","21,995",4.6,,,,
https://www.amazon.in/TIMEX-Green-Analog-Watch-TW2V44600U9/dp/B0CQVMZRTZ/ref=sr_1_102?dib=eyJ2IjoiMSJ9.TuWs5EoLZY30y8FchHEoJIR4pjnaHTNvV7OW7jTqd_VqD2w7q0FqQy8nyTtEOzqebOGDIsNtJ7TfrrSsbT_wO-M_WgAbRMV3INzMwTECCDcmYXBA5b06dTZrJxGE0fDEjsQxbtsMYPwR4iURE5fmGDpy9gpyl3UDd3a6qpazR2PMxyuRfByXXvkGn5D82xvAiblE4zGK52ehFXLhjNlu3-jf0t6k0rcPlF8Um7Q3sYmlV6bF23hkjkttyJ1aMd3SdXNkHRy2FhdQVZzrw6UiqgfycNzMmd5_8s4fyL6-AG8.nkU8sIiGh_7pr9CsSTCS6sPLN0yLchUnXceVR0Yoi_g&dib_tag=se&qid=1744801662&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-102&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71B-0cEVAPL._AC_UL320_.jpg,TIMEX,Men Green Analog Dial Watch- TW2V44600U9,"16,495",4.8,,"Watch Information
Band Colour
Black
Band Material
Leather
Band Width
20 Millimeters
Brand
TIMEX
Case Diameter
40 Millimeters
Case Material
Stainless Steel
Case Thickness
13 Millimeters
Clasp
Strap Closure
Dial Colour
Green
Crystal Material
Mineral
Display Type
Analog
Case Shape
Round
Item Weight
140 g
Model Number
TW2V44600U9
Part Number
TW2V44600U9
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
50 Millimeters
Band size
Mens Standard
Warranty Description
1 year warranty against manufacturer defect
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
